item_cd,item_name,itemnm,count,amount,quantity
4901030236666,月桂冠　糖質ゼロ,月桂冠 ＮＢ_糖質ゼロ_９００ｍｌ_パック,2,1876,3
4901030237267,純米　山田錦　パック,月桂冠 ＮＢ_山田錦純米酒_９００ｍｌ_パック,1,767,1
4901030239414,月桂冠　つきパック,月桂冠 ＮＢ_つき_９００ｍｌ,3,1950,3
4901030257517,月桂冠にごり酒,月桂冠 ＮＢ_にごり酒_３００ｍｌ,1,384,1
4901030261668,月桂冠　大吟醸,月桂冠 ＮＢ_大吟醸酒_７２０ｍｌ,4,4652,5
4901030292266,大吟醸ＳＨＯＴ華やぐドライ,月桂冠 ＮＢ_ＴＨＥＳＨＯＴ華やぐドライ_１８０ｍｌ,2,476,2
4901030292365,本醸造ＳＨＯＴ艶めくリッチ,月桂冠 ＮＢ_ＴＨＥＳＨＯＴ艶めくリッチ_１８０ｍｌ,2,475,2
4901061102343,清酒上撰　大関　金冠　　　　はこのさけ,大関 ＮＢ_上撰金冠_９００ｍｌ_パック,1,759,1
4901061102411,上撰　大関　金冠はこのさけ,大関 ＮＢ_上撰金冠_２Ｌ_パック,8,9322,8
4901061102978,極上の甘口,大関 ＮＢ_極上の甘口_３００ｍｌ,1,253,1
4901061107201,上撰　辛丹波,大関 ＮＢ_上撰辛丹波_７２０ｍｌ,1,487,1
4901061107249,上撰　大関　辛丹波　生貯蔵,大関 ＮＢ_上撰辛丹波_７２０ｍｌ,2,1114,2
4901061107492,上撰ワンカップ　キン肉マン,大関 ＮＢ_上撰ワンカップ_１８０ｍｌ_カップ,7,1777,9
4901061201756,今宵もにっこりあまくち大関,大関 ＮＢ_あまくち_９００ｍｌ_パック,2,1360,2
4901061204276,のものもカップ,大関　のものも　瓶詰（Ｎ）　１８０ｍｌ,7,946,8
4901061204283,のものもパック,大関 ＮＢ_のものも_５００ｍｌ_パック,4,1907,5
4901061204290,のものもパック,大関　のものも　はこ詰（Ｎ）　９００ｍｌ,2,1395,2
4901061204306,のものもパック,大関 ＮＢ_のものも_２Ｌ_パック,11,9535,11
4901061206911,生粋　乾杯多聞カップ,大関　多聞　生粋乾杯多聞　瓶詰　３００ｍｌ,1,198,1
4901061207567,大関　ワンカップジャンボ,大関 ＮＢ_ワンカップジャンボ_３００ｍｌ_カップ,23,4303,23
4901309109578,円満家族鬼ころ　しパック,キング醸造 地酒_円満家族鬼ころし_１８０ｍｌ,1,196,2
4901410037807,ストロングドライ　パック,黄桜 ＮＢ_ストロングドライ_１．８Ｌ_パック,1,753,1
4901410048070,呑パック,黄桜 ＮＢ_呑普通酒_２Ｌ,1,1180,1
4901410062076,黄桜　辛口一献,黄桜 ＮＢ_辛口一献普通酒_２Ｌ_パック,16,14713,16
4901410062199,辛口一献　　パック,黄桜 ＮＢ_辛口一献普通酒_６００ｍｌ_パック,3,1072,3
4901411001975,キリン　淡麗グリーンラベル,麒麟 淡麗グリーンラベル_３５０ｍｌ_缶,222,45285,337
4901411001982,キリン　淡麗グリーンラベル,麒麟 淡麗グリーンラベル_３５０ｍｌ×６×４_缶,8,26168,9
4901411001999,キリン　淡麗グリーンラベル,麒麟 淡麗グリーンラベル_３５０ｍｌ×６_缶,202,165554,227
4901411002019,キリン　淡麗グリーンラベル,麒麟 淡麗グリーンラベル_５００ｍｌ_缶,167,47331,256
4901411002026,キリン　淡麗グリーンラベル,麒麟 淡麗グリーンラベル_５００ｍｌ×６×４_缶,2,8134,2
4901411002033,キリン　淡麗グリーンラベル,麒麟 淡麗グリーンラベル_５００ｍｌ×６_缶,39,42742,42
4901411004693,クラッシクラガー,麒麟 クラシックラガー_３５０ｍｌ_缶,1,393,2
4901411009094,とれたてホップ一番搾り,麒麟 一番搾りとれたてホップ_３５０ｍｌ_缶,12,3377,17
4901411009179,一番搾り　とれたてホップ,麒麟 一番搾りとれたてホップ_３５０ｍｌ×６_缶,4,4059,4
4901411011523,キリン　のどごし＜生＞,麒麟 のどごし＜生＞_３５０ｍｌ_缶,388,62865,557
4901411011530,キリン　のどごし＜生＞,麒麟 のどごし＜生＞_３５０ｍｌ×６×４_缶,44,120460,48
4901411011547,キリン　のどごし＜生＞,麒麟 のどごし＜生＞_３５０ｍｌ×６_缶,343,237093,378
4901411011561,キリン　のどごし＜生＞,麒麟 のどごし＜生＞_５００ｍｌ_缶,280,68992,422
4901411011578,キリン　のどごし＜生＞,麒麟 のどごし＜生＞_５００ｍｌ×６×４_缶,1,3798,1
4901411011585,キリン　のどごし＜生＞,麒麟 のどごし＜生＞_５００ｍｌ×６_缶,66,64113,69
4901411014296,キリン　のどごし,麒麟 のどごし＜生＞_２５０ｍｌ_缶,1,201,2
4901411019888,ハイネケン,ハイネケン_３５０ｍｌ_缶,12,3698,17
4901411026343,火唐黒　２５度パック,火唐黒　芋　２５度　甲乙混和　紙パック　１．８Ｌ,1,1285,1
4901411046785,キリン　淡麗プラチナダブル,麒麟 淡麗プラチナダブル_３５０ｍｌ_缶,71,18187,135
4901411046808,キリン　淡麗プラチナダブル,麒麟 淡麗プラチナダブル_３５０ｍｌ×６_缶,62,56499,78
4901411046815,キリン　淡麗プラチナダブル,麒麟 淡麗プラチナダブル_３５０ｍｌ×６×４_缶,1,2907,1
4901411046822,キリン淡麗プラチナダブル,麒麟 淡麗プラチナダブル_５００ｍｌ_缶,3,720,4
4901411046846,キリン　淡麗プラチナダブル,麒麟 淡麗プラチナダブル_５００ｍｌ×６_缶,6,6103,6
4901411110110,キリンラガー大瓶６３３ＭＬ,麒麟 ラガービール_６３３ｍｌ_瓶,1,2897,9
4901411110417,キリンラガー,麒麟 ラガービール_３５０ｍｌ_缶,9,3357,17
4901411147314,キリン　秋味,麒麟 秋味_３５０ｍｌ_缶,4,792,4
4901411157511,キリンラガー　６缶パック,麒麟 ラガービール_３５０ｍｌ×６_缶,5,5589,5
4901411157702,キリン　一番搾り,麒麟 一番搾り_３５０ｍｌ×６×４_缶,2,8776,2
4901411157719,キリン　一番搾り,麒麟 一番搾り_３５０ｍｌ×６_缶,109,130770,119
4901411157818,キリン　一番搾り,麒麟 一番搾り_５００ｍｌ×６_缶,26,42021,29
4901411175218,キリン　一番搾り,麒麟 一番搾り_３５０ｍｌ_缶,197,51712,262
4901411175317,キリン　一番搾り,麒麟 一番搾り_５００ｍｌ_缶,117,38934,151
4901411511016,キリン　秋味,麒麟 秋味_３５０ｍｌ×６_缶,2,2215,2
4901411512419,キリン　淡麗,麒麟 淡麗極上＜生＞_３５０ｍｌ_缶,93,20580,155
4901411512501,キリン　淡麗生,麒麟 淡麗極上＜生＞_３５０ｍｌ×６×４_缶,9,26166,9
4901411512518,キリン　淡麗生,麒麟 淡麗極上＜生＞_３５０ｍｌ×６_缶,122,94608,131
4901411512617,キリン　淡麗,麒麟 淡麗極上＜生＞_５００ｍｌ_缶,101,26990,147
4901411512709,キリン　淡麗,麒麟 淡麗極上＜生＞_５００ｍｌ×６×４_缶,1,4068,1
4901411512716,キリン　淡麗生,麒麟 淡麗極上＜生＞_５００ｍｌ×６_缶,28,31825,32
4901411512815,キリン淡麗生,麒麟 淡麗極上＜生＞_２５０ｍｌ_缶,1,122,1
4901411512914,キリン　淡麗生,麒麟 淡麗極上＜生＞_２５０ｍｌ×６_缶,1,698,1
4901777181953,鏡月グリーン　２０度,鏡月_２０度_韓国焼酎_７００ｍｌ,2,1395,2
4901777181977,サントリー　鏡月２５°,鏡月_２５度_韓国焼酎_７００ｍｌ,1,798,1
4901777181991,サントリー　鏡月２５°　　　ペット,鏡月_２５度_韓国焼酎_１．８Ｌ_ペット,21,26389,22
4901777182035,鏡月グリーン　２５度ペット,鏡月_２５度_韓国焼酎_２．７Ｌ_ペット,2,3980,2
4901777182158,鏡月グリ－ン　２５°ペット,鏡月_２５度_韓国焼酎_２００ｍｌ_カップ,2,532,3
4901777199538,連続２５°サントリー大樹氷,サントリー 新大樹氷_２５度_甲_２．７Ｌ_ペット,2,3985,2
4901777217256,ジョッキ生６缶ケース,サントリー ジョッキ生_５００ｍｌ×６×４_缶,1,3505,1
4901777275676,ザ・モルツ,サントリー ザ・モルツ_３５０ｍｌ_缶,2,669,4
4901777302204,ザ・プレミアム・モルツ,サントリー ザ・プレミアム・モルツ_３５０ｍｌ_缶,107,26155,132
4901777302228,ザ・プレミアム・モルツ,サントリー ザ・プレミアム・モルツ_５００ｍｌ_缶,17,6277,23
4901777302303,ザ・プレミアム・モルツ,サントリー ザ・プレミアム・モルツ_３５０ｍｌ×６_缶,36,44141,38
4901777302464,ザ・プレミアム・モルツ,サントリー ザ・プレミアム・モルツ_５００ｍｌ×６_缶,8,11911,8
4901777302624,ザ・プレミアム・モルツ　　　香るエール,サントリー ザ・プレミアム・モルツ＜香る＞エール_３５０ｍｌ_缶,48,13207,67
4901777303133,ザ・プレミアム・モルツ　　　香るエール,サントリー ザ・プレミアム・モルツ＜香る＞エール_５００ｍｌ_缶,3,989,4
4901777303157,プレミアムモルツ香るエール,サントリー ザ・プレミアム・モルツ＜香る＞エール_３５０ｍｌ×６_缶,7,8123,7
4901777303171,プレミアムモルツ香るエール,サントリー ザ・プレミアム・モルツ＜香る＞エール_５００ｍｌ×６_缶,2,3194,2
4901777308121,むぎのか　まろやか　２５度,サントリー むぎのか＜まろやか＞_２５度_混和_１．８Ｌ_パック,7,8407,8
4901777309371,むぎのか　すっきり　２５度,サントリー むぎのか＜すっきり＞_２５度_混和_１．８Ｌ_パック,1,962,1
4901777335813,ザ・プレミアム・モルツ　　　電動式神泡サーバー付,サントリー ザ・プレミアム・モルツ_３５０ｍｌ×１２_缶,2,3300,2
4901808023290,沢の鶴米だけの酒パック,沢の鶴 ＮＢ_米だけの酒純米酒_１．８Ｌ_パック,3,3840,3
4901808023337,沢の鶴　米だけの酒パック,沢の鶴 ＮＢ_米だけの酒純米酒_９００ｍｌ_パック,13,9063,13
4901808025058,丹頂　沢の鶴１．５カップ,沢の鶴 ＮＢ_丹頂１．５ＣＵＰ普通酒_２７０ｍｌ_カップ,8,2173,11
4901808032735,純米酒　山田錦,沢の鶴 ＮＢ_純米酒山田錦純米酒_７２０ｍｌ,1,697,1
4901880192310,サッポロクラシック,サッポロ サッポロクラシック_３５０ｍｌ_缶,4,1579,8
4901880813628,クラシック６缶パック,サッポロ サッポロクラシック_３５０ｍｌ×６_缶,2,2195,2
4901880813635,サッポロ　クラシック　　　　北海道限定,サッポロ サッポロクラシック_５００ｍｌ×６_缶,1,1448,1
4901880851385,サッポロ　黒ラベル,サッポロ 黒ラベル_３５０ｍｌ_缶,51,12270,65
4901880851392,サッポロ　黒ラベル,サッポロ 黒ラベル_３５０ｍｌ×６_缶,18,21874,20
4901880851446,サッポロ　黒ラベル,サッポロ 黒ラベル_５００ｍｌ_缶,2,1287,5
4901880869694,混和　芋焼酎こくいも２５度,サッポロ こくいも_２５度_混和_１．８Ｌ_パック,10,10849,12
4901880870768,新潟限定ビイル　風味　　　　爽快にして,サッポロ 新潟限定ビイル風味爽快ニシテ_３５０ｍｌ_缶,2,395,2
4901880879884,ヱビスビール,サッポロ エビス_３５０ｍｌ_缶,33,10627,53
4901880879891,ヱビスビール,サッポロ エビス_５００ｍｌ_缶,10,3480,12
4901880879907,ヱビスビール,サッポロ エビス_３５０ｍｌ×６_缶,15,18403,16
4901880879914,ヱビスビール,サッポロ エビス_５００ｍｌ×６_缶,1,1597,1
4901880880279,黒ラベルエクストラブリュー,サッポロ 黒ラベル_エクストラブリュー_３５０ｍｌ_缶,3,564,3
4901880880293,黒ラベルエクストラブリュー,サッポロ 黒ラベル_エクストラブリュー_３５０ｍｌ×６_缶,1,1087,1
4901880882792,極ＺＥＲＯ,サッポロ 極ＺＥＲＯ_３５０ｍｌ_缶,3,1101,8
4901880882815,極ＺＥＲＯ,サッポロ 極ＺＥＲＯ_３５０ｍｌ×６_缶,2,2153,3
4901880891886,ヱビス　プレミアムエール,サッポロ エビスプレミアムエール_３５０ｍｌ_缶,1,304,2
4901880891961,ヱビス　プレミアムエール,サッポロ エビスプレミアムエール_３５０ｍｌ×６_缶,5,5112,6
4901880892913,ドラフトワン,サッポロ ドラフトワン_３３０ｍｌ×６_缶,1,577,1
4901880905965,サッポロ　黒ラベル,サッポロ 黒ラベル_３５０ｍｌ×６×４_缶,1,4347,1
4901880917852,極ＺＥＲＯ,サッポロ 極ＺＥＲＯ_３５０ｍｌ×２４_缶,1,3178,1
4902615000580,会津ほまれ　蔵の花　パック,ほまれ酒造 地酒_会津ほまれ蔵の花普通酒_９００ｍｌ_パック,1,497,1
4902650005335,白鶴　酒パック　丸,白鶴酒造 ＮＢ_まる普通酒_９００ｍｌ_パック,8,6277,9
4902650013286,白鶴　生貯蔵酒,白鶴酒造 ＮＢ_上撰ねじ栓生貯蔵酒普通酒_３００ｍｌ,1,327,1
4902650015501,白鶴　まる　サケパック　　　スリム,白鶴酒造 ＮＢ_まる普通酒_５００ｍｌ_パック,17,7152,18
4902650015730,白鶴　サケカップまる,白鶴酒造 ＮＢ_まる普通酒_２００ｍｌ_カップ,25,4684,34
4902650017130,白鶴　まる　サケパック,白鶴酒造 ＮＢ_まる普通酒_２Ｌ_パック,63,65184,72
4902650017147,白鶴　まるパック,白鶴酒造 ＮＢ_まる普通酒_３Ｌ_パック,3,4793,3
4902650017697,特撰　特別純米酒　山田錦,白鶴酒造 ＮＢ_特撰山田錦特別純米酒_７２０ｍｌ,2,1960,2
4902650017703,白鶴　特別純米酒　山田錦,白鶴酒造 ＮＢ_特撰山田錦特別純米酒_３００ｍｌ,1,438,1
4902650024275,清酒上撰　白鶴　金冠　　　　レギュラー酒パック,白鶴酒造 ＮＢ_上撰普通酒_２Ｌ_パック,3,4148,3
4902650033482,白鶴　大吟醸,白鶴酒造 ＮＢ_大吟醸大吟醸酒_３００ｍｌ,1,467,1
