item_cd,item_name,itemnm,count,amount,quantity
4901030408469,月桂冠純米大吟醸本醸造純金箔,月桂冠 ＮＢ_純米大吟醸・本醸造純金箔入セット_１．８Ｌ×２,1,4250,1
4901030409466,月桂冠大吟醸・本醸造純金箔入,月桂冠 ＮＢ_大吟醸・本醸造純金箔入セット_１．８Ｌ×２,2,7200,2
4901061009376,大関ワンカップミニ大吟醸１０,大関 ＮＢ_ワンカップミニ大吟醸酒_１００ｍｌ_カップ,39,7696,52
4901061010334,ワンカップ大吟醸新元号ラベル,大関 ＮＢ_ワンカップ大吟醸新元号ラベル_１８０ｍｌ,2,504,2
4901061102343,大関金冠箱の酒パック上撰９０,大関 ＮＢ_上撰金冠_９００ｍｌ_パック,12,10374,13
4901061102411,大関金冠箱の酒パック上撰　２,大関 ＮＢ_上撰金冠_２Ｌ_パック,80,101222,89
4901061201749,大関あまくち大関２Ｌ,大関 ＮＢ_あまくち_２Ｌ_パック,1,998,1
4901061203477,大関あまくち大関５００ｍｌ,大関 ＮＢ_あまくち_５００ｍｌ_パック,8,4216,11
4901061204283,大関のものも５００ｍｌパック,大関 ＮＢ_のものも_５００ｍｌ_パック,60,22080,60
4901061207567,大関ワンカップジャンボ３００,大関 ＮＢ_ワンカップジャンボ_３００ｍｌ_カップ,181,41778,211
4901061210352,大関灘の鬼ころし９００ｍｌ,大関 ＮＢ_金鹿灘西宮鬼ころし_９００ｍｌ_パック,39,20982,39
4901061378069,大関紀州南高梅原酒長期貯蔵,大関　紀州南高梅原酒（長期貯蔵）　瓶詰　５００ｍｌ,1,998,1
4901061379042,大関レモンサワーの素９００ｍ,大関 わが家のレモンサワーの素居酒屋の味_９００ｍｌ_パック,8,8820,9
4901190801278,酔鯨　特別純米酒　７２０ｍｌ,旭食品 地酒_酔鯨特別純米酒_７２０ｍｌ,12,12576,12
4901309108496,キング醸造　渡る世間の鬼ころ,キング醸造 地酒_渡る世間の鬼ころし_９００ｍｌ_パック,3,1425,3
